'y-axis saved as y
'x,LKL063_Sr85Na15Pd3O4_testingdecomp.xy,Ycalc,Diff,SrPd3O4
16.42178,692,724.291327,-32.2913267,724.291327
16.43491,727,723.408697,3.59130336,723.408697
16.44804,739,722.527371,16.4726287,722.527371
16.46117,732,721.647348,10.3526517,721.647348
16.4743,708,720.768625,-12.7686252,720.768625
16.48743,720,719.891199,0.108800584,719.891199
16.50056,714,719.015069,-5.01506867,719.015069
16.51369,748,718.14023,29.8597695,718.14023
16.52682,742,717.266682,24.7333175,717.266682
16.53995,718,716.394422,1.60557778,716.394422
16.55308,733,715.523447,17.4765527,715.523447
16.56621,765,714.653755,50.3462446,714.653755
16.57934,775,713.785344,61.2146559,713.785344
16.59247,745,712.918211,32.0817891,712.918211
16.6056,689,712.052354,-23.0523537,712.052354
16.61873,730,711.18777,18.8122301,711.18777
16.63186,734,710.324457,23.6755428,710.324457
16.64499,716,709.462413,6.53758668,709.462413
16.65812,698,708.601636,-10.6016359,708.601636
16.67125,721,707.742123,13.2578774,707.742123
16.68438,704,706.883871,-2.88387106,706.883871
16.69751,706,706.026879,-0.0268790152,706.026879
16.71064,682,705.171144,-23.1711441,705.171144
16.72377,669,704.316664,-35.3166641,704.316664
16.73691,730,703.462787,26.5372127,703.462787
16.75004,688,702.610811,-14.6108111,702.610811
16.76317,738,701.760083,36.2399171,701.760083
16.7763,675,700.9106,-25.9106004,700.9106
16.78943,674,700.062361,-26.0623614,700.062361
16.80256,761,699.215364,61.7846364,699.215364
16.81569,739,698.369605,40.6303953,698.369605
16.82882,675,697.525082,-22.5250825,697.525082
16.84195,726,696.681795,29.3182052,696.681795
16.85508,703,695.839739,7.16026073,695.839739
16.86821,675,694.998914,-19.9989138,694.998914
16.88134,742,694.159316,47.8406839,694.159316
16.89447,723,693.320944,29.679056,693.320944
16.9076,659,692.483795,-33.4837952,692.483795
16.92073,696,691.647868,4.35213238,691.647868
16.93386,743,690.813159,52.186841,690.813159
16.94699,700,689.979667,10.0203327,689.979667
16.96012,676,689.14739,-13.1473901,689.14739
16.97325,737,688.316325,48.6836746,688.316325
16.98638,689,687.486471,1.513529,687.486471
16.99951,668,686.657825,-18.6578247,686.657825
17.01264,689,685.830384,3.16961552,685.830384
17.02577,709,685.004148,23.9958519,685.004148
17.0389,729,684.179113,44.8208866,684.179113
17.05203,692,683.355278,8.64472172,683.355278
17.06516,691,682.532641,8.46735935,682.532641
17.07829,716,681.711198,34.2888016,681.711198
17.09142,657,680.890949,-23.8909494,680.890949
17.10455,673,680.071891,-7.07189147,680.071891
17.11768,682,679.254023,2.74597735,679.254023
17.13081,722,678.437341,43.5626592,678.437341
17.14394,679,677.621844,1.37815617,677.621844
17.15707,687,676.80753,10.1924703,676.80753
17.1702,723,675.994396,47.0056037,675.994396
17.18333,678,675.182442,2.81755844,675.182442
17.19646,655,674.371663,-19.3716635,674.371663
17.2096,703,673.561444,29.4385562,673.561444
17.22273,686,672.753014,13.2469862,672.753014
17.23586,725,671.945754,53.0542457,671.945754
17.24899,678,671.139663,6.86033677,671.139663
17.26212,679,670.334739,8.66526134,670.334739
17.27525,649,669.530979,-20.5309786,669.530979
17.28838,704,668.728381,35.2716191,668.728381
17.30151,657,667.926944,-10.9269437,667.926944
17.31464,652,667.126665,-15.126665,667.126665
17.32777,658,666.327543,-8.32754275,666.327543
17.3409,676,665.529575,10.470425,665.529575
17.35403,703,664.73276,38.2672402,664.73276
17.36716,676,663.937095,12.0629049,663.937095
17.38029,645,663.142579,-18.1425791,663.142579
17.39342,654,662.34921,-8.34920973,662.34921
17.40655,626,661.556985,-35.5569851,661.556985
17.41968,641,660.765903,-19.7659032,660.765903
17.43281,675,659.975962,15.0240379,659.975962
17.44594,656,659.18716,-3.18715997,659.18716
17.45907,656,658.399495,-2.39949484,658.399495
17.4722,665,657.612965,7.3870352,657.612965
17.48533,678,656.827568,21.172432,656.827568
17.49846,648,656.043302,-8.0433024,656.043302
17.51159,638,655.260166,-17.2601662,655.260166
17.52472,698,654.478158,43.5218424,654.478158
17.53785,662,653.697275,8.30272538,653.697275
17.55098,711,652.917515,58.0824846,652.917515
17.56411,641,652.138878,-11.1388781,652.138878
17.57724,647,651.361361,-4.36136086,651.361361
17.59037,632,650.584962,-18.5849618,650.584962
17.6035,717,649.809679,67.1903209,649.809679
17.61663,704,649.035511,54.964489,649.035511
17.62976,665,648.262456,16.7375444,648.262456
17.64289,664,647.490511,16.509489,647.490511
17.65602,644,646.719676,-2.71967554,646.719676
17.66916,640,645.949362,-5.94936151,645.949362
17.68229,624,645.18074,-21.1807396,645.18074
17.69542,596,644.413221,-48.4132214,644.413221
17.70855,675,643.646805,31.353195,643.646805
17.72168,646,642.881489,3.11851125,642.881489
17.73481,661,642.117271,18.8827292,642.117271
17.74794,661,641.35415,19.6458505,641.35415
17.76107,646,640.592123,5.40787702,640.592123
17.7742,646,639.83119,6.16881048,639.83119
17.78733,637,639.071347,-2.07134738,639.071347
17.80046,586,638.312595,-52.3125948,638.312595
17.81359,625,637.55493,-12.5549301,637.55493
17.82672,673,636.798352,36.2016484,636.798352
17.83985,596,636.042857,-40.0428575,636.042857
17.85298,625,635.288446,-10.2884461,635.288446
17.86611,686,634.535116,51.4648843,634.535116
17.87924,627,633.782865,-6.78286468,633.782865
17.89237,649,633.031691,15.9683087,633.031691
17.9055,608,632.281594,-24.2815939,632.281594
17.91863,607,631.532571,-24.5325708,631.532571
17.93176,618,630.78462,-12.7846203,630.78462
17.94489,612,630.037741,-18.0377409,630.037741
17.95802,613,629.291931,-16.2919307,629.291931
17.97115,599,628.547188,-29.5471883,628.547188
17.98428,642,627.803512,14.196488,627.803512
17.99741,618,627.0609,-9.06090018,627.0609
18.01054,634,626.319351,7.68064883,626.319351
18.02367,622,625.578863,-3.57886342,625.578863
18.0368,624,624.839435,-0.839435308,624.839435
18.04993,629,624.101065,4.89893474,624.101065
18.06306,574,623.363752,-49.3637517,623.363752
18.07619,626,622.627493,3.37250698,622.627493
18.08932,616,621.892288,-5.89228769,621.892288
18.10245,616,621.158134,-5.15813415,621.158134
18.11558,634,620.425031,13.5749691,620.425031
18.12871,619,619.692976,-0.692976254,619.692976
18.14185,607,618.961412,-11.9614125,618.961412
18.15498,675,618.231451,56.7685485,618.231451
18.16811,586,617.502535,-31.5025346,617.502535
18.18124,620,616.77466,3.22533958,616.77466
18.19437,610,616.047827,-6.04782734,616.047827
18.2075,625,615.322034,9.67796609,615.322034
18.22063,594,614.597279,-20.5972787,614.597279
18.23376,590,613.87356,-23.8735601,613.87356
18.24689,662,613.150877,48.8491232,613.150877
18.26002,581,612.429227,-31.4292273,612.429227
18.27315,658,611.70861,46.2913898,611.70861
18.28628,628,610.989024,17.010976,610.989024
18.29941,630,610.270467,19.7295327,610.270467
18.31254,630,609.552939,20.4470613,609.552939
18.32567,641,608.836437,32.1635632,608.836437
18.3388,593,608.12096,-15.1209602,608.12096
18.35193,614,607.406508,6.59349241,607.406508
18.36506,591,606.693078,-15.6930775,606.693078
18.37819,582,605.980669,-23.9806687,605.980669
18.39132,628,605.26928,22.7307203,605.26928
18.40445,574,604.558909,-30.5589092,604.558909
18.41758,547,603.849556,-56.8495559,603.849556
18.43071,622,603.141218,18.8587815,603.141218
18.44384,611,602.433896,8.56610434,602.433896
18.45697,631,601.727586,29.2724139,601.727586
18.4701,589,601.022289,-12.0222886,601.022289
18.48323,610,600.318002,9.68199823,600.318002
18.49636,578,599.614724,-21.6147244,599.614724
18.50949,589,598.912455,-9.91245536,598.912455
18.52262,595,598.436907,-3.43690667,598.436907
18.53575,612,597.737015,14.2629854,597.737015
18.54888,574,597.038128,-23.038128,597.038128
18.56201,598,596.340246,1.65975429,596.340246
18.57514,588,595.643366,-7.64336648,595.643366
18.58827,628,594.947489,33.0525108,594.947489
18.6014,581,594.252613,-13.2526126,594.252613
18.61454,586,593.558208,-7.55820766,593.558208
18.62767,565,592.86533,-27.86533,592.86533
18.6408,636,592.17345,43.8265502,592.17345
18.65393,585,591.482566,-6.4825659,591.482566
18.66706,591,590.792677,0.207322785,590.792677
18.68019,575,590.103783,-15.1037827,590.103783
18.69332,606,589.415881,16.5841187,589.415881
18.70645,554,588.728972,-34.7289719,588.728972
18.71958,582,588.043054,-6.04305368,588.043054
18.73271,578,587.358125,-9.35812547,587.358125
18.74584,628,586.674186,41.3258137,586.674186
18.75897,589,585.991235,3.00876469,585.991235
18.7721,608,585.309271,22.6907285,585.309271
18.78523,587,584.628294,2.37170619,584.628294
18.79836,551,583.948301,-32.9483015,583.948301
18.81149,609,583.269294,25.7307064,583.269294
18.82462,590,582.591269,7.40873078,582.591269
18.83775,566,581.914228,-15.9142275,581.914228
18.85088,608,581.238168,26.7618323,581.238168
18.86401,577,580.563089,-3.56308888,580.563089
18.87714,622,579.88899,42.1110097,579.88899
18.89027,557,579.215871,-22.2158712,579.215871
18.9034,569,578.543731,-9.54373074,578.543731
18.91653,556,577.872568,-21.8725683,577.872568
18.92966,570,577.202383,-7.20238308,577.202383
18.94279,581,576.533174,4.46682554,576.533174
18.95592,561,575.864942,-14.8649417,575.864942
18.96905,569,575.197684,-6.1976843,575.197684
18.98218,599,574.531402,24.4685985,574.531402
18.99531,551,573.866093,-22.8660928,573.866093
19.00844,592,573.201758,18.7982424,573.201758
19.02157,581,572.538395,8.46160461,572.538395
19.0347,560,571.876006,-11.8760056,571.876006
19.04783,569,571.214588,-2.21458787,571.214588
19.06096,550,570.554142,-20.5541417,570.554142
19.0741,576,569.894165,6.10583533,569.894165
19.08723,569,569.235661,-0.235661043,569.235661
19.10036,567,568.578128,-1.5781278,568.578128
19.11349,567,567.921565,-0.921564603,567.921565
19.12662,537,567.265971,-30.2659712,567.265971
19.13975,554,566.611347,-12.6113472,566.611347
19.15288,598,565.957693,32.0423074,565.957693
19.16601,596,565.305007,30.694993,565.305007
19.17914,587,564.65329,22.3467096,564.65329
19.19227,554,564.002543,-10.0025426,564.002543
19.2054,542,563.352764,-21.3527636,563.352764
19.21853,540,562.703953,-22.7039533,562.703953
19.23166,596,562.056112,33.9438882,562.056112
19.24479,519,561.409239,-42.4092391,561.409239
19.25792,595,560.763335,34.2366648,560.763335
19.27105,558,560.1184,-2.1184004,560.1184
19.28418,557,559.474435,-2.47443482,559.474435
19.29731,576,558.831439,17.1685613,558.831439
19.31044,543,558.189412,-15.1894124,558.189412
19.32357,539,557.548356,-18.5483561,557.548356
19.3367,545,556.90827,-11.9082704,556.90827
19.34983,551,556.269156,-5.26915559,556.269156
19.36296,549,555.631012,-6.63101225,555.631012
19.37609,507,554.993841,-47.9938409,554.993841
19.38922,529,554.357642,-25.3576423,554.357642
19.40235,573,553.722417,19.2775831,553.722417
19.41548,559,553.088166,5.91183432,553.088166
19.42861,532,552.454889,-20.4548893,552.454889
19.44174,492,551.822589,-59.8225888,551.822589
19.45487,568,551.191265,16.808735,551.191265
19.468,534,550.560919,-16.5609191,550.560919
19.48113,507,549.931552,-42.931552,549.931552
19.49426,561,549.303165,11.6968349,549.303165
19.50739,586,548.67576,37.3242405,548.67576
19.52052,588,548.049337,39.9506633,548.049337
19.53365,557,547.423898,9.57610195,547.423898
19.54679,556,546.79897,9.20103008,546.79897
19.55992,545,546.175505,-1.17550513,546.175505
19.57305,524,545.553029,-21.5530294,545.553029
19.58618,503,544.931545,-41.9315447,544.931545
19.59931,535,544.311053,-9.31105282,544.311053
19.61244,582,543.693593,38.3064074,543.693593
19.62557,496,543.075095,-47.0750949,543.075095
19.6387,545,542.457597,2.54240341,542.457597
19.65183,538,541.8411,-3.84110009,541.8411
19.66496,533,541.225608,-8.22560791,541.225608
19.67809,562,540.611123,21.3888773,540.611123
19.69122,565,539.997647,25.0023526,539.997647
19.70435,524,539.385185,-15.3851847,539.385185
19.71748,514,538.773738,-24.773738,538.773738
19.73061,508,538.16331,-30.1633103,538.16331
19.74374,529,537.553905,-8.55390522,537.553905
19.75687,506,536.945526,-30.9455262,536.945526
19.77,517,536.338177,-19.3381771,536.338177
19.78313,549,535.731862,13.2681381,535.731862
19.79626,564,535.126585,28.8734154,535.126585
19.80939,551,534.52235,16.4776504,534.52235
19.82252,517,533.919162,-16.9191615,533.919162
19.83565,497,533.317025,-36.317025,533.317025
19.84878,534,532.715945,1.28405481,532.715945
19.86191,515,532.115927,-17.1159272,532.115927
19.87504,519,531.516976,-12.5169765,531.516976
19.88817,492,530.919099,-38.9190988,530.919099
19.9013,556,530.3223,25.6776998,530.3223
19.91443,527,529.726587,-2.72658694,529.726587
19.92756,505,529.131966,-24.1319656,529.131966
19.94069,531,528.538443,2.46155697,528.538443
19.95382,540,527.946026,12.0539735,527.946026
19.96695,499,527.354724,-28.3547235,527.354724
19.98008,535,526.764542,8.23545799,526.764542
19.99321,511,526.17549,-15.1754902,526.17549
20.00634,517,525.587577,-8.58757689,525.587577
20.01948,502,525.000365,-23.0003646,525.000365
20.03261,490,524.414757,-34.4147566,524.414757
20.04574,521,523.830315,-2.8303155,523.830315
20.05887,535,523.247052,11.7529482,523.247052
20.072,508,522.664976,-14.6649764,522.664976
20.08513,529,522.084101,6.91589925,522.084101
20.09826,511,521.504437,-10.5044368,521.504437
20.11139,498,520.925997,-22.9259972,520.925997
20.12452,466,520.348795,-54.348795,520.348795
20.13765,528,519.772844,8.22715582,519.772844
20.15078,533,519.198159,13.8018409,519.198159
20.16391,500,518.624755,-18.624755,518.624755
20.17704,506,518.052648,-12.0526478,518.052648
20.19017,506,517.481854,-11.4818543,517.481854
20.2033,513,516.912392,-3.91239207,516.912392
20.21643,515,516.344279,-1.34427949,516.344279
20.22956,488,515.777536,-27.777536,515.777536
20.24269,544,515.212182,28.7878181,515.212182
20.25582,480,514.648239,-34.6482387,514.648239
20.26895,521,514.085729,6.91427121,514.085729
20.28208,469,513.524676,-44.5246759,513.524676
20.29521,544,512.965105,31.0348951,512.965105
20.30834,482,512.407042,-30.407042,512.407042
20.32147,509,511.850515,-2.85051484,511.850515
20.3346,501,511.295552,-10.2955524,511.295552
20.34773,545,510.742185,34.2578146,510.742185
20.36086,511,510.190446,0.809553953,510.190446
20.37399,486,509.640368,-23.6403684,509.640368
20.38712,478,509.091988,-31.0919885,509.091988
20.40025,524,508.545344,15.4546559,508.545344
20.41338,508,508.000475,-0.000475333241,508.000475
20.42651,485,507.457425,-22.4574245,507.457425
20.43964,507,506.916236,0.0837635295,506.916236
20.45277,486,506.376958,-20.3769584,506.376958
20.4659,508,505.839641,2.16035949,505.839641
20.47903,462,505.304336,-43.3043358,505.304336
20.49217,525,504.770695,20.229305,504.770695
20.5053,518,504.23959,13.7604098,504.23959
20.51843,525,503.710678,21.2893224,503.710678
20.53156,498,503.184024,-5.18402427,503.184024
20.54469,526,502.659701,23.3402985,502.659701
20.55782,466,502.137785,-36.1377849,502.137785
20.57095,457,501.618355,-44.6183552,501.618355
20.58408,518,501.101498,16.898502,501.101498
20.59721,497,500.587305,-3.58730472,500.587305
20.61034,450,500.075873,-50.0758726,500.075873
20.62347,496,499.567306,-3.56730554,499.567306
20.6366,476,499.061714,-23.0617143,499.061714
20.64973,505,498.559217,6.44078261,498.559217
20.66286,501,498.059941,2.94005862,498.059941
20.67599,525,497.564022,27.4359782,497.564022
20.68912,506,497.071604,8.92839608,497.071604
20.70225,502,496.582843,5.41715669,496.582843
20.71538,479,496.097907,-17.0979071,496.097907
20.72851,461,495.616975,-34.6169746,495.616975
20.74164,511,495.140239,15.859761,495.140239
20.75477,476,494.667908,-18.6679078,494.667908
20.7679,521,494.200205,26.7997949,494.200205
20.78103,469,493.737372,-24.7373722,493.737372
20.79416,489,493.27967,-4.27966991,493.27967
20.80729,440,492.82738,-52.8273803,492.82738
20.82042,481,492.380809,-11.3808086,492.380809
20.83355,457,491.940286,-34.9402858,491.940286
20.84668,500,491.506171,8.49382908,491.506171
20.85981,494,491.078854,2.92114557,491.078854
20.87294,487,490.658761,-3.6587611,490.658761
20.88607,466,490.246354,-24.2463539,490.246354
20.8992,490,489.842138,0.157861698,489.842138
20.91233,492,489.446667,2.55333333,489.446667
20.92546,482,489.060544,-7.06054396,489.060544
20.93859,523,488.684434,34.3155664,488.684434
20.95173,449,488.318791,-39.3187905,488.318791
20.96486,504,487.964974,16.0350259,487.964974
20.97799,451,487.623587,-36.6235865,487.623587
20.99112,480,487.295605,-7.29560519,487.295605
21.00425,473,486.982112,-13.9821121,486.982112
21.01738,458,486.684307,-28.6843075,486.684307
21.03051,453,486.403526,-33.4035258,486.403526
21.04364,470,486.141254,-16.1412542,486.141254
21.05677,472,485.899153,-13.8991534,485.899153
21.0699,497,485.679083,11.3209168,485.679083
21.08303,490,485.483131,4.5168685,485.483131
21.09616,488,485.313649,2.68635148,485.313649
21.10929,461,485.173288,-24.1732875,485.173288
21.12242,480,485.065053,-5.06505263,485.065053
21.13555,512,484.992356,27.0076438,484.992356
21.14868,477,484.959087,-7.95908659,484.959087
21.16181,460,484.969691,-24.9696906,484.969691
21.17494,510,485.029271,24.9707286,485.029271
21.18807,489,485.143709,3.856291,485.143709
21.2012,432,485.319805,-53.319805,485.319805
21.21433,461,485.565462,-24.5654617,485.565462
21.22746,479,485.889902,-6.88990153,485.889902
21.24059,476,486.30394,-10.3039396,486.30394
21.25372,463,486.820324,-23.820324,486.820324
21.26685,465,487.454162,-22.4541623,487.454162
21.27998,463,488.223463,-25.2234629,488.223463
21.29311,483,489.149824,-6.14982358,489.149824
21.30624,503,490.259318,12.7406819,490.259318
21.31937,446,491.583645,-45.5836449,491.583645
21.3325,462,493.16163,-31.16163,493.16163
21.34563,505,495.041213,9.95878725,495.041213
21.35876,469,497.282094,-28.2820942,497.282094
21.37189,498,499.959307,-1.95930745,499.959307
21.38502,485,503.168083,-18.1680827,503.168083
21.39815,514,507.03055,6.96945047,507.03055
21.41128,495,511.705071,-16.7050713,511.705071
21.42442,474,517.404161,-43.4041612,517.404161
21.43755,516,524.395132,-8.39513208,524.395132
21.45068,495,533.191024,-38.191024,533.191024
21.46381,551,544.018218,6.98178208,544.018218
21.47694,616,557.705264,58.2947361,557.705264
21.49007,602,575.202996,26.7970041,575.202996
21.5032,607,597.815503,9.18449694,597.815503
21.51633,690,627.288879,62.711121,627.288879
21.52946,682,665.806581,16.1934192,665.806581
21.54259,693,715.625374,-22.6253735,715.625374
21.55572,769,777.734332,-8.73433153,777.734332
21.56885,790,848.685401,-58.6854013,848.685401
21.58198,798,916.400673,-118.400673,916.400673
21.59511,795,961.605264,-166.605264,961.605264
21.60824,890,972.01698,-82.0169799,972.01698
21.62137,831,954.30316,-123.30316,954.30316
21.6345,857,922.666856,-65.6668562,922.666856
21.64763,816,882.140184,-66.1401842,882.140184
21.66076,824,831.02681,-7.0268104,831.02681
21.67389,743,772.500334,-29.5003343,772.500334
21.68702,725,715.032285,9.96771452,715.032285
21.70015,658,665.144173,-7.14417336,665.144173
21.71328,662,624.799108,37.2008922,624.799108
21.72641,646,593.160125,52.8398754,593.160125
21.73954,608,568.521036,39.4789636,568.521036
21.75267,538,549.229924,-11.2299244,549.229924
21.7658,509,533.957169,-24.9571691,533.957169
21.77893,528,521.702806,6.29719383,521.702806
21.79206,514,511.73259,2.2674098,511.73259
21.80519,495,503.509722,-8.50972224,503.509722
21.81832,492,496.639814,-4.63981432,496.639814
21.83145,526,490.830401,35.1695992,490.830401
21.84458,494,485.862156,8.13784379,485.862156
21.85771,477,481.56865,-4.56865012,481.56865
21.87084,504,477.822097,26.1779031,477.822097
21.88397,480,474.523262,5.47673803,474.523262
21.89711,500,471.592137,28.4078627,471.592137
21.91024,445,468.97138,-23.9713803,468.97138
21.92337,452,466.609176,-14.6091757,466.609176
21.9365,424,464.46558,-40.4655798,464.46558
21.94963,510,462.508058,47.4919417,462.508058
21.96276,436,460.709906,-24.7099057,460.709906
21.97589,479,459.049042,19.9509585,459.049042
21.98902,452,457.507086,-5.50708579,457.507086
22.00215,458,456.068641,1.93135861,456.068641
22.01528,422,454.720733,-32.7207334,454.720733
22.02841,451,453.452367,-2.4523668,453.452367
22.04154,411,452.254176,-41.2541759,452.254176
22.05467,483,451.118143,31.8818569,451.118143
22.0678,460,450.037373,9.9626267,450.037373
22.08093,464,449.00591,14.9940896,449.00591
22.09406,408,448.018588,-40.0185884,448.018588
22.10719,438,447.070909,-9.07090869,447.070909
22.12032,441,446.15894,-5.15893969,446.15894
22.13345,448,445.279233,2.72076714,445.279233
22.14658,462,444.428753,17.5712466,444.428753
22.15971,426,443.604822,-17.6048222,443.604822
22.17284,438,442.805067,-4.80506666,442.805067
22.18597,432,442.02738,-10.0273799,442.02738
22.1991,441,441.269886,-0.269885612,441.269886
22.21223,466,440.530909,25.4690915,440.530909
22.22536,446,439.808949,6.19105102,439.808949
22.23849,428,439.102661,-11.1026615,439.102661
22.25162,438,438.410836,-0.41083578,438.410836
22.26475,435,437.732381,-2.73238116,437.732381
22.27788,450,437.066312,12.9336877,437.066312
22.29101,441,436.411737,4.58826256,436.411737
22.30414,442,435.767848,6.23215223,435.767848
22.31727,429,435.133908,-6.13390844,435.133908
22.3304,471,434.509251,36.4907495,434.509251
22.34353,436,433.893264,2.10673594,433.893264
22.35667,405,433.284932,-28.2849318,433.284932
22.3698,449,432.68467,16.3153302,432.68467
22.38293,414,432.091545,-18.091545,432.091545
22.39606,392,431.505129,-39.5051286,431.505129
22.40919,439,430.925027,8.07497324,430.925027
22.42232,465,430.350877,34.6491231,430.350877
22.43545,393,429.782345,-36.7823448,429.782345
22.44858,461,429.219122,31.780878,429.219122
22.46171,428,428.660924,-0.660923544,428.660924
22.47484,370,428.107486,-58.1074858,428.107486
22.48797,435,427.558564,7.44143567,427.558564
22.5011,401,427.013933,-26.0139327,427.013933
22.51423,417,426.473381,-9.47338055,426.473381
22.52736,421,425.936712,-4.93671228,425.936712
22.54049,464,425.403746,38.5962541,425.403746
22.55362,434,424.874312,9.12568797,424.874312
22.56675,400,424.348252,-24.3482525,424.348252
22.57988,433,423.82542,9.17458024,423.82542
22.59301,425,423.305676,1.694324,423.305676
22.60614,434,422.788892,11.2111077,422.788892
22.61927,434,422.274948,11.725052,422.274948
22.6324,424,421.76373,2.23627003,421.76373
22.64553,419,421.255132,-2.25513226,421.255132
22.65866,397,420.749055,-23.7490553,420.749055
